"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://byjus.com/ml-aggarwal-solutions-class-6-maths/","text/html; charset=UTF-8","200","OK","Indexable","","ML Aggarwal Solutions for Class 6 Maths | Access free PDF","57","532","ML Aggarwal Solutions for Class 6 Maths contain solutions created by subject matter experts at BYJU’S, after keen analysis and research on the important topics, in accordance with the latest syllabus of ICSE board","213","1343","","0","ML Aggarwal Solutions for Class 6 Maths","39","ML Aggarwal Class 6 Solutions ICSE Maths Chapters","49","Why Should Students Follow ML Aggarwal Class 6 Solutions?","57","index,follow","","","https://byjus.com/ml-aggarwal-solutions-class-6-maths/","","","","","556929","912","4.575","1","","454","434","91.750","824","743","3","3","","","","","957e4ec278d36f5ff3d0265b8d8a2776","0.451","","","","https://byjus.com/ml-aggarwal-solutions-class-6-maths/"
"https://byjus.com/hpbose/himachal-pradesh-board-of-school-education-syllabus/","text/html; charset=UTF-8","200","OK","Indexable","","Himachal Pradesh Board of School Education Syllabus 2019","56","526","Explore the Himachal Pradesh Board of School Education Syllabus for the year 2019-20. Also, discover why you need to analyse the syllabus before preparing for your exams","169","1094","","0","Himachal Pradesh Board of School Education Syllabus","51","Introduction","12","Why is Analysing the Syllabus Important?","40","index,follow","","","https://byjus.com/hpbose/himachal-pradesh-board-of-school-education-syllabus/","","","","","521464","444","2.977","1","","471","462","97.670","590","518","3","3","","","","","5d13362acd69cd8bd5076f3c0b5651fc","0.240","","","","https://byjus.com/hpbose/himachal-pradesh-board-of-school-education-syllabus/"
"https://byjus.com/physics/ohms-law/","text/html; charset=UTF-8","200","OK","Indexable","","Ohm's Law - Statement, Formula, Derivation, Applications, Limitations","69","612","Ohm’s law states that the current flowing through a conductor is directly proportional to the potential difference applied across its ends. Learn its definition, formula and more at BYJU'S","188","1151","","0","Ohm's Law","9","Discovery of Ohm’s Law","22","What is Ohm’s Law?","18","index,follow","","","https://byjus.com/physics/ohms-law/","","","","","573565","2187","4.522","1","","34","14","2.960","721","588","3","3","","","","","3edb2fd0825fe7d1ec64a468a919708d","0.185","","","","https://byjus.com/physics/ohms-law/"
"https://byjus.com/jee/differential-equations/","text/html; charset=UTF-8","200","OK","Indexable","","Differential Equations IIT JEE Study Material - Solving Methods and Examples","76","683","Differential Equation - Learn about what is differential equation on this page along with✓Differential Equation Formulas✓Solutions and ✓Practice Problems.","154","975","","0","Introduction to Differential Equations","38","What are Differential Equations?","32","Solution of Differential Equations","34","index,follow","","","https://byjus.com/jee/differential-equations/","","","","","1472322","2224","3.171","1","","12","11","2.330","653","580","3","3","","","","","23c3a97d53e45ffdcf466ea930f64a79","0.533","","","","https://byjus.com/jee/differential-equations/"
"https://byjus.com/ncert-solutions/ncert-solutions-for-class-5-science/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions For Class 5 EVS - CBSE 2020","43","426","NCERT Solutions for Class 5 EVS given here are according to the CBSE guidelines for the academic year 2020-21. Visit BYJU'S to download EVS NCERT Solutions Class 5 PDF for free.","177","1165","","0","NCERT Solutions For Class 5 EVS","31","","0","","0","index,follow","","","https://byjus.com/ncert-solutions/ncert-solutions-for-class-5-science/","","","","","589556","623","5.512","1","","679","462","97.670","1096","876","3","3","","","","","740e46cac6ef9a93c40a59a6bdd0ae86","0.184","","","","https://byjus.com/ncert-solutions/ncert-solutions-for-class-5-science/"
"https://byjus.com/ncert-solutions-class-9-maths/chapter-5-introduction-to-euclids-geometry/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 9 Maths Chapter 5 Introduction to Euclids Geometry Free PDF Download","90","854","NCERT solutions class 9 maths chapter 5 introduction to euclids geometry are provided here to help the students clear their doubts. Visit now to download NCERT class 9 maths solutions for chapter 5 introduction to euclids geometry PDF for free.","244","1546","","0","NCERT Solutions for Class 9 Maths Chapter 5 Introduction to Euclid's Geometry","77","NCERT Solutions for Class 9 Maths Chapter 5 Introduction to Euclid’s Geometry","77","NCERT Solutions for Class 9 Maths Chapter 5 Introduction to Euclid’s Geometry","77","index,follow","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-5-introduction-to-euclids-geometry/","","","","","603500","2081","6.684","1","","493","461","97.460","1087","863","3","3","","","","","3c44cf8bf58ece8c63551a4e1c0401cd","0.294","","","","https://byjus.com/ncert-solutions-class-9-maths/chapter-5-introduction-to-euclids-geometry/"
"https://byjus.com/maths-calculators/","text/html; charset=UTF-8","200","OK","Indexable","","Math Calculators - Free Online Maths Calculator","47","423","Maths Free online Calculators - Get free Algebra calculator, Multiplication calculator, addition calculator, conversion calculators, trigonometry calculator, engineering math calculators etc.,","192","1171","","0","Maths Calculators","17","","0","","0","index,follow","","","https://byjus.com/maths-calculators/","","","","","606282","2408","5.378","1","","498","462","97.670","1200","1111","3","3","","","","","27b46dde5f3078b1a5cca9cd7a377cd0","0.155","","","","https://byjus.com/maths-calculators/"
"https://byjus.com/bihar-board/bihar-board-model-paper/","text/html; charset=UTF-8","200","OK","Indexable","","Bihar Board Model Paper - Download the complete set of Model papers @BYJU’S","75","724","Bihar Board Model Paper are mainly prepared by the subject experts under the guidelines of the state board of examinations and is based on the present and updated curriculum.","174","1121","","0","Bihar Board Model Paper","23","Access Bihar Board Model Paper For  Class 10 and Class 12","57","Why Solve Bihar Board Sample Papers? ","37","index,follow","","","https://byjus.com/bihar-board/bihar-board-model-paper/","","","","","518903","497","2.964","1","","473","462","97.670","559","485","3","3","","","","","2a70a0582b19f58b29721c1b2b30c264","0.179","","","","https://byjus.com/bihar-board/bihar-board-model-paper/"
"https://byjus.com/chemistry/atomic-number-mass-number/","text/html; charset=UTF-8","200","OK","Indexable","","Atomic Number & Mass Number - Definition, Videos & Calculations with Examples and FAQs","86","809","Atomic number and mass number are always whole numbers because they are obtained by counting whole objects (protons, neutrons, and electrons). The atomic number is denoted by Z and mass number by A.","198","1324","","0","Atomic Number and Mass Number","29","Recommended Videos","18","What is Atomic Number?","22","index,follow","","","https://byjus.com/chemistry/atomic-number-mass-number/","","","","","558069","1984","4.396","1","","6","3","0.630","702","585","3","3","","","","","f442dad4bcf3f4dd0005e1ab64c8f51c","0.167","","","","https://byjus.com/chemistry/atomic-number-mass-number/"
"https://byjus.com/ap-board/","text/html; charset=UTF-8","200","OK","Indexable","","AP Board (Andhra Pradesh Education Board) - Get All Information Related To AP SSC And BIEAP Exams Here","102","978","Get detailed information regarding Andhra Pradesh SSC board and BIEAP board here. Know all the details of BSEAP 
 & BIEAP and elated information like a grading system, exam time table, syllabus, textbooks, question papers here.","227","1453","","0","AP Board (Andhra Pradesh Education Board)-BSEAP & BIEAP Details","63","Board of Secondary Education of Andhra Pradesh | AP Board","57","Andhra Pradesh Board of Intermediate Education – BIEAP","54","index,follow","","","https://byjus.com/ap-board/","","","","","557075","2139","4.882","1","","942","465","98.310","706","585","3","3","","","","","5ed3ea6109c43093ffdc0a934e28b757","0.473","","","","https://byjus.com/ap-board/"
"https://byjus.com/ncert-solutions-class-11-biology/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions For Class 11 Biology Free Downloads","51","490","NCERT Solutions Class 11 Biology chapters 1 to 22 PDFs are provided here for free download. Boost your exam preparations with Biology NCERT Solutions class 11 using solved examples.","181","1189","","0","NCERT Solutions For Class 11 Biology","36","Download Chapter wise NCERT Solutions For Class 11 Biology","58","Biology NCERT Solutions Class 11 Chapterwise","44","index,follow","","","https://byjus.com/ncert-solutions-class-11-biology/","","","","","619487","3683","8.497","1","","690","462","97.670","1131","885","3","3","","","","","fc955840076d579babd5abb54b191759","0.172","","","","https://byjus.com/ncert-solutions-class-11-biology/"
"https://byjus.com/class-1/","text/html; charset=UTF-8","200","OK","Indexable","","Class 1 - What Kids Learn in 1st Standard at School","51","458","Class 1 - Read on to learn everything that young learners must know about the Class 1 syllabus like Class 1 English, GK, EVS, Poems, Essays, Class 1 Maths, etc.","160","1024","","0","Class 1 - A Detailed Guide For Young Kids","41","","0","","0","index,follow","","","https://byjus.com/class-1/","","","","","505450","322","2.898","1","","468","462","97.670","568","506","7","7","","","","","5befab40506c9c322b09005dd122a654","0.163","","","","https://byjus.com/class-1/"
"https://byjus.com/rs-aggarwal-solutions-class-7-maths/","text/html; charset=UTF-8","200","OK","Indexable","","RS Aggarwal Class 7 Maths Solutions - All chapters Questions Solved","67","614","RS Aggarwal Class 7 Solutions are available here. These exercises are formulated by our expert tutors to assist you with your exam preparation. These Class 7 RS Aggarwal solutions are available in a downloadable PDF.","216","1386","","0","RS Aggarwal Class 7 Maths Solutions","35","RS Aggarwal Solutions Class 7 Maths (Chapter-wise)","50","","0","index,follow","","","https://byjus.com/rs-aggarwal-solutions-class-7-maths/","","","","","604874","3074","7.897","1","","642","440","93.020","1128","935","3","3","","","","","1407b32bc2b02fc8173975fc9ded273e","0.154","","","","https://byjus.com/rs-aggarwal-solutions-class-7-maths/"
"https://byjus.com/chemistry/","text/html; charset=UTF-8","200","OK","Indexable","","Chemistry - Introduction, Branches, Concepts, Free Resources","60","551","Learn about Chemistry, its branches, and the key concepts covered under the subject at the K-12 level. Click here to access free chemistry study material.","154","972","","0","Chemistry","9","Table of Content","16","What is Chemistry?","18","index,follow","","","https://byjus.com/chemistry/","","","","","723970","6065","8.082","1","","1145","466","98.520","2255","2035","7","7","","","","","b1a3f9d7e82dff90710701c3d8d7fa72","0.177","","","","https://byjus.com/chemistry/"
"https://byjus.com/cgbse/","text/html; charset=UTF-8","200","OK","Indexable","","CGBSE (Chhattisgarh Board of Secondary Education) Details for Syllabus, Books, Pattern, Materials","97","884","CGBSE or the Chhattisgarh  Board of Secondary Education details are given here. Visit BYJU’S now to get complete details about Chhattisgarh  board, CGBSE syllabus, books, pattern & other study materials.","203","1299","","0","CGBSE: Chhattisgarh Board of Secondary Education Resources Download","67","Chhattisgarh Board Overview","27","Chhattisgarh Board of Secondary Education (CGBSE) Details","57","index,follow","","","https://byjus.com/cgbse/","","","","","543733","1685","4.239","1","","467","462","97.670","592","539","3","3","","","","","77933c963ddc51717b8d695e6e5d8b55","0.175","","","","https://byjus.com/cgbse/"
"https://byjus.com/rd-sharma-class-9-solutions/","text/html; charset=UTF-8","200","OK","Indexable","","RD Sharma Class 9 Solutions | Free Download Chapterwise Pdfs with Questions","75","708","RD Sharma Solutions for Class 9 have detailed answers to the textbook questions, prepared by a set of expert faculty. Check-out the RD Sharma Chapter-wise Solutions for Class 9 at BYJU'S.","187","1202","","0","RD Sharma Class 9 Solutions","27","Chapter-wise Solutions for RD Sharma Class 9","44","","0","index,follow","","","https://byjus.com/rd-sharma-class-9-solutions/","","","","","618569","3167","7.741","1","","667","462","97.670","1192","983","3","3","","","","","cdb79eaa42acc54cce18515f05bb6a5e","0.172","","","","https://byjus.com/rd-sharma-class-9-solutions/"
"https://byjus.com/goa-board/","text/html; charset=UTF-8","200","OK","Indexable","","GBSHSE - Goa Board of Secondary & Higher Secondary Education Details For Syllabus, Exam Dates, Materials","104","986","The GBSHSE or the Goa Board of Secondary & Higher Secondary Education details are given here. Click to know BSHSE details like syllabus, books, exam dates & get Goa Board SSC & HSC materials for free.","200","1317","","0","GBSHSE: Goa Board of Secondary & Higher Secondary Education","59","Goa Board Overview:","19","About GBSHSE","12","index,follow","","","https://byjus.com/goa-board/","","","","","514839","595","3.044","1","","466","462","97.670","526","475","3","3","","","","","9e5a7accfa16de7b5d533c845c4b502d","0.359","","","","https://byjus.com/goa-board/"
"https://students.byjus.com/oauth/authorize?redirect_uri=https%3A%2F%2Flearn.byjus.com%2Fcallback%3Freferrer%3Dmx_Source_of_Lead%3DByjusWeb%26mx_Campaign_Type%3DOrganic%26SourceMedium%3DhomePageNewGetStartedClasses11to12Register%26mx_Page_Category%3DbyjusHome%26Website%3Dhttps%253A%252F%252Fbyjus.com%26SourceIPAddress%3D%26SourceReferrerURL%3D%26mx_ad_Id%3D%26mx_adset_id%3D%26mx_pid%3D%26mx_site_id%3D%26SourceCampaign%3D%26mx_Source_Campaign_Id%3D%26mx_utm_Term%3D%26SourceContent%3D%26utm_campaign%3D%26utm_source%3DByjusWeb%26utm_medium%3DhomePageNewGetStartedClasses11to12Register&client_id=1f267a0cb39bfe566e0218659508cb1949be4bdea023351a989a1b80b7d0c460&response_type=token&scope=profile+manage_doubts&referrer=mx_Source_of_Lead%3DByjusWeb%26mx_Campaign_Type%3DOrganic%26SourceMedium%3DhomePageNewGetStartedClasses11to12Register%26mx_Page_Category%3DbyjusHome%26Website%3Dhttps%3A%2F%2Fbyjus.com%26SourceIPAddress%3D%26SourceReferrerURL%3D%26mx_ad_Id%3D%26mx_adset_id%3D%26mx_pid%3D%26mx_site_id%3D%26SourceCampaign%3D%26mx_Source_Campaign_Id%3D%26mx_utm_Term%3D%26SourceContent%3D&utm_campaign=&utm_source=ByjusWeb&utm_medium=homePageNewGetStartedClasses11to12Register","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","0","0","0.000","1","","1","1","0.210","0","0","0","0","","","","","","0.370","","https://students.byjus.com/mobiles/sign_in?redirect_uri=https%3A%2F%2Fstudents.byjus.com%2Foauth%2Fauthorize%3Fredirect_uri%3Dhttps%3A%2F%2Flearn.byjus.com%2Fcallback%3Freferrer%3Dmx_Source_of_Lead%253DByjusWeb%2526mx_Campaign_Type%253DOrganic%2526SourceMedium%253DhomePageNewGetStartedClasses11to12Register%2526mx_Page_Category%253DbyjusHome%2526Website%253Dhttps%25253A%25252F%25252Fbyjus.com%2526SourceIPAddress%253D%2526SourceReferrerURL%253D%2526mx_ad_Id%253D%2526mx_adset_id%253D%2526mx_pid%253D%2526mx_site_id%253D%2526SourceCampaign%253D%2526mx_Source_Campaign_Id%253D%2526mx_utm_Term%253D%2526SourceContent%253D%26utm_campaign%3D%26utm_source%3DByjusWeb%26utm_medium%3DhomePageNewGetStartedClasses11to12Register%26client_id%3D1f267a0cb39bfe566e0218659508cb1949be4bdea023351a989a1b80b7d0c460%26response_type%3Dtoken%26scope%3Dprofile%2Bmanage_doubts%26referrer%3Dmx_Source_of_Lead%3DByjusWeb%26mx_Campaign_Type%3DOrganic%26SourceMedium%3DhomePageNewGetStartedClasses11to12Register%26mx_Page_Category%3DbyjusHome%26Website%3Dhttps%253A%252F%252Fbyjus.com%26SourceIPAddress%3D%26SourceReferrerURL%3D%26mx_ad_Id%3D%26mx_adset_id%3D%26mx_pid%3D%26mx_site_id%3D%26SourceCampaign%3D%26mx_Source_Campaign_Id%3D%26mx_utm_Term%3D%26SourceContent%3D%26utm_campaign%3D%26utm_source%3DByjusWeb%26utm_medium%3DhomePageNewGetStartedClasses11to12Register&referrer=mx_Source_of_Lead%3DByjusWeb%26mx_Campaign_Type%3DOrganic%26SourceMedium%3DhomePageNewGetStartedClasses11to12Register%26mx_Page_Category%3DbyjusHome%26Website%3Dhttps%3A%2F%2Fbyjus.com%26SourceIPAddress%3D%26SourceReferrerURL%3D%26mx_ad_Id%3D%26mx_adset_id%3D%26mx_pid%3D%26mx_site_id%3D%26SourceCampaign%3D%26mx_Source_Campaign_Id%3D%26mx_utm_Term%3D%26SourceContent%3D&utm_campaign=&utm_medium=homePageNewGetStartedClasses11to12Register&utm_source=ByjusWeb","HTTP Redirect","https://students.byjus.com/oauth/authorize?redirect_uri=https%3A%2F%2Flearn.byjus.com%2Fcallback%3Freferrer%3Dmx_Source_of_Lead%253DByjusWeb%2526mx_Campaign_Type%253DOrganic%2526SourceMedium%253DhomePageNewGetStartedClasses11to12Register%2526mx_Page_Category%253DbyjusHome%2526Website%253Dhttps%25253A%25252F%25252Fbyjus.com%2526SourceIPAddress%253D%2526SourceReferrerURL%253D%2526mx_ad_Id%253D%2526mx_adset_id%253D%2526mx_pid%253D%2526mx_site_id%253D%2526SourceCampaign%253D%2526mx_Source_Campaign_Id%253D%2526mx_utm_Term%253D%2526SourceContent%253D%26utm_campaign%3D%26utm_source%3DByjusWeb%26utm_medium%3DhomePageNewGetStartedClasses11to12Register&client_id=1f267a0cb39bfe566e0218659508cb1949be4bdea023351a989a1b80b7d0c460&response_type=token&scope=profile+manage_doubts&referrer=mx_Source_of_Lead%3DByjusWeb%26mx_Campaign_Type%3DOrganic%26SourceMedium%3DhomePageNewGetStartedClasses11to12Register%26mx_Page_Category%3DbyjusHome%26Website%3Dhttps%253A%252F%252Fbyjus.com%26SourceIPAddress%3D%26SourceReferrerURL%3D%26mx_ad_Id%3D%26mx_adset_id%3D%26mx_pid%3D%26mx_site_id%3D%26SourceCampaign%3D%26mx_Source_Campaign_Id%3D%26mx_utm_Term%3D%26SourceContent%3D&utm_campaign=&utm_source=ByjusWeb&utm_medium=homePageNewGetStartedClasses11to12Register"
"https://byjus.com/commerce/sandeep-garg-macroeconomics-class-12/","text/html; charset=UTF-8","200","OK","Indexable","","Sandeep Garg Solutions Macroeconomics Class 12","46","452","Sandeep Garg Macroeconomics: Find out the Sandeep Garg Macroeconomics solutions for CBSE Class 12 Economics and understand all the concepts in detail. To learn more- Stay tuned to BYJU'S.","187","1250","","0","Sandeep Garg Textbook Solutions - Macroeconomics","48","Sandeep Garg Class 12 Macroeconomics Syllabus, chapter wise is given below:","75","","0","index,follow","","","https://byjus.com/commerce/sandeep-garg-macroeconomics-class-12/","","","","","537108","480","3.211","1","","13","11","2.330","640","566","3","3","","","","","d35463dcd3c1767931982a950ccad1d1","0.162","","","","https://byjus.com/commerce/sandeep-garg-macroeconomics-class-12/"
"https://byjus.com/full-form/","text/html; charset=UTF-8","200","OK","Indexable","","Full Forms List - Science, General, Banking, Examination, Technology","68","609","Access a complete full forms list with the meaning, definition, and example of the acronym or abbreviation. Learn full forms based on subjects like General Full Forms, Banking Full Forms, Science Full Forms, Technology Full Forms and more.","239","1516","","0","Full Forms List","15","Science Full Forms","18","General Full Forms","18","index,follow","","","https://byjus.com/full-form/","","","","","528879","889","3.276","1","","386","383","80.970","602","525","3","3","","","","","e43773a29ff7a6ccadd863ab0d0f9484","0.173","","","","https://byjus.com/full-form/"
"https://byjus.com/ncert-solutions-class-10-science-chapter-8-how-do-organisms-reproduce/","text/html; charset=UTF-8","200","OK","Indexable","","NCERT Solutions Class 10 Science Chapter 8 How Do Organisms Reproduce Free PDF Download","87","866","NCERT Solutions Class 10 Science Chapter 8 How Do Organisms Reproduce is provided here. Download NCERT Class 10 Science Solutions Chapter 8 How Do Organisms Reproduce in PDF format by visiting BYJU'S","199","1360","","0","NCERT Solutions for Class 10 Science Chapter 8: How do Organisms Reproduce?","75","Questions Page No: 140","22","Exercises Page no: 141","22","index,follow","","","https://byjus.com/ncert-solutions-class-10-science-chapter-8-how-do-organisms-reproduce/","","","","","611184","2724","7.423","1","","496","461","97.460","1086","861","3","3","","","","","2ce2402118f4de8dfa21d0c93440e5a7","0.170","","","","https://byjus.com/ncert-solutions-class-10-science-chapter-8-how-do-organisms-reproduce/"
"https://byjus.com/maths/arithmetic/","text/html; charset=UTF-8","200","OK","Indexable","","Arithmetic- Basics Concepts, Operations & Solved Problems","57","529","Arithmetic is a branch of mathematics which involves the study and operations of numbers such as addition, subtraction, division and multiplication. Learn more.","160","1003","","0","Arithmetic","10","History of Arithmetic","21","Arithmetic operations","21","index,follow","","","https://byjus.com/maths/arithmetic/","","","","","541714","978","3.570","1","","28","24","5.070","648","584","3","3","","","","","e67c43c93f63dd5de49041625f11767c","0.160","","","","https://byjus.com/maths/arithmetic/"
